Product_name,Review,Rating,Cleaned_Review
"HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 10 Home) 15s-GY0501AU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 kg, With MS Office)",Such a nice laptop. In my opinion it's the best one. Happy to have this as my first pc.,5,nice laptop opinion best one happy first pc
"HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 10 Home) 15s-GY0501AU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 kg, With MS Office)",V.good  🤞🏻,5,vgood
"HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 10 Home) 15s-GY0501AU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 kg, With MS Office)",Not bad,4,bad
"HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 10 Home) 15s-GY0501AU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 kg, With MS Office)",Speakers are completely not working well.worst product please don't sold the product.my experience you'll definitely help.please don't sold,1,speaker completely working wellworst product please dont sold productmy experience youll definitely helpplease dont sold
"HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 10 Home) 15s-GY0501AU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 kg, With MS Office)",Start Hanging within a week,1,start hanging within week
"HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 10 Home) 15s-GY0501AU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 kg, With MS Office)",Great product... happy with the purchase,5,great product happy purchase
"Lenovo ThinkBook 13s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Light Laptop  (13 inch, Mineral Grey, 1.26 kg, With MS Office)",Great Product and best for Productivity and Professional use only. Note for new Buyers: This is a 13.3in WQXGA display. Mentioned 15in is wrong. So buy at your own risk.,5,great product best productivity professional use note new buyer 133in wqxga display mentioned 15in wrong buy risk
"Lenovo ThinkBook 13s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Light Laptop  (13 inch, Mineral Grey, 1.26 kg, With MS Office)",Best in  small segment ....Portable and powerful,5,best small segment portable powerful
"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)","Here is my review on this laptop after using for 2 weeks.I've heard that this laptop heats up really quickly, but I didn't felt any thing like that. This laptop never reaches more than 10 degrees above my room temperature, even after I game on it for 4 hours. This can run mostly all games on high setting with 60 fps. I personally have tried 2 games on it valorant and apex legends both runs on high setting with 60 fps. And even this gives me 60 fps with high settings while recording in Valor...",5,review laptop using 2 weeksive heard laptop heat really quickly didnt felt thing like laptop never reach 10 degree room temperature even game 4 hour run mostly game high setting 60 fps personally tried 2 game valorant apex legend run high setting 60 fps even give 60 fps high setting recording valor
"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)","Good Product, I am satisfied all of the features, except battery life, It is very awesome product, wheather have a little bits of improvement in battery life time.",5,good product satisfied feature except battery life awesome product wheather little bit improvement battery life time
"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)",Performance is good as I expect in this price segment they giving intel i5 10gen with 4gb nvidia 1650  there are no issue with normal use like surfing  web and it can handle some heavy application like matlab etc it's good for coding etc. If you are a heavy gamer this will not satisfy you but it suits for entry level and lite gamers. Worst battery back up it stands for 2 hours in normal usage and in heavy usage it will stands max 1 hours. But it's a value for money laptop and in this price se...,5,performance good expect price segment giving intel i5 10gen 4gb nvidia 1650 issue normal use like surfing web handle heavy application like matlab etc good coding etc heavy gamer satisfy suit entry level lite gamers worst battery back stand 2 hour normal usage heavy usage stand max 1 hour value money laptop price se
"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)","Posting this review after 8 days of usePros: Value for money          Graphics card can handle some good application          and softwares and games( far cry 5, batman Arkham          Knight) gonna install more after couple of days.          Display is good           Keyboard is good          Battery life is also good as of yet 😅Cons: Gets heated up really quick while gaming plus                     real hot 🔥           Speaker is average Overall in this price segment this lapt...",4,posting review 8 day usepros value money graphic card handle good application software game far cry 5 batman arkham knight gon na install couple day display good keyboard good battery life also good yet con get heated really quick gaming plus real hot speaker average overall price segment lapt
"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)","So basically, laptop is well and good. But the huge and huge and huge problem is battery. Battery is drains so fast that you can't imagine, and trust me those who personally use this laptop can say same, and second worst part about this laptop is it's speakers, seriously your mobile phone can play better sound than this laptop. Pros - 1. Laptop performance is good (4.5) 2. Laptop display is just ok (4) 3. You will get fast boot time about 6-8 sec (4.5)  Cons -1. Worst battery (2) 2. ...",3,basically laptop well good huge huge huge problem battery battery drain fast cant imagine trust personally use laptop say second worst part laptop speaker seriously mobile phone play better sound laptop pro 1 laptop performance good 45 2 laptop display ok 4 3 get fast boot time 68 sec 45 con 1 worst battery 2 2
"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)","Best deal in this budget 👌, boot in just fraction of seconds, really very very fast, performance wise it's best in segment, N-Vidia Graphics card along with 512ssd, makes ideal for gaming & other hevy tasks, only drawback is battery but we should understand that gaming laptop consume more power, rest of the things you will enjoy for sure. What I wants in a laptop it has all.",5,best deal budget boot fraction second really fast performance wise best segment nvidia graphic card along 512ssd make ideal gaming hevy task drawback battery understand gaming laptop consume power rest thing enjoy sure want laptop
"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)","Value for Money!  Amazing Laptop I got!  It has mind blowing perfomance, It takes only 8 - 9 sec to boot ! Build Quality is also good...design is excellent ! It is completly made up of plastic but...build quality feels like it has mettalic body ! This is a quick review !",5,value money amazing laptop got mind blowing perfomance take 8 9 sec boot build quality also gooddesign excellent completly made plastic butbuild quality feel like mettalic body quick review
"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)",Total good laptop,5,total good laptop
"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)",Amazing laptop. It has a premium and professional look with powerful hardware. Sound is a bit low but I bought external speakers for that so no problem. Everything else about the laptop easily makes up for that. Thanks alot Flipkart for the fast and safe delivery,5,amazing laptop premium professional look powerful hardware sound bit low bought external speaker problem everything else laptop easily make thanks alot flipkart fast safe delivery
"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)",A very nice laptop with good display . Also very well performed in day to day activities as well as gaming.Definitely worth for money.  Buy it!!!,5,nice laptop good display also well performed day day activity well gamingdefinitely worth money buy
"DELL Vostro Ryzen 3 Dual Core R3-3250U - (8 GB/1 TB HDD/Windows 11 Home) Vostro 3405 Thin and Light Laptop  (14 inch, Accent Black, 1.59 Kg, With MS Office)",GOOD,5,good
"ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",I was confused between asus and lenovo s145 laptop but chose go with this laptop because of build quality.Lenovo s145 feels quite flimsy while asus is reinforced with metal plates under the keyboard and in side supports of screen.4gb ram and ryzen 3250u is good for everyday uses and light office work like browsing with5-6 tab oepn in chrome and 2-3 office files and for heavy uses there option to increase ram capacity.Ssd read speeds are quite fast 950mb/s and write speed upto 350mb/s th...,5,confused asus lenovo s145 laptop chose go laptop build qualitylenovo s145 feel quite flimsy asus reinforced metal plate keyboard side support screen4gb ram ryzen 3250u good everyday us light office work like browsing with56 tab oepn chrome 23 office file heavy us option increase ram capacityssd read speed quite fast 950mbs write speed upto 350mbs th
"ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)","Absolutely great product. Beautiful design, the ips level display.... Absolutely stunning. Packaging was secure too.Now lets come to the performance. The SSD inside it gives the performance a big boost. 4 gigs of ram is sufficient for light multitasking (I'll add 4gigs of ram later). The laptop boots up in just 6-7 sec, and there's no lag in app opening and closing.Battery performance is good I'd say. I was typing a document in MS word, and the laptop only consumed 6% of the battery in 45...",5,absolutely great product beautiful design ip level display absolutely stunning packaging secure toonow let come performance ssd inside give performance big boost 4 gig ram sufficient light multitasking ill add 4gigs ram later laptop boot 67 sec there lag app opening closingbattery performance good id say typing document m word laptop consumed 6 battery 45
"ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)","It's an amazing laptop in this prize segment. Because in this prize we get all types of specifications and aspects... Like it having 256GB SSD drive, FHD display, a allround king processor unit everything is fine.i using this laptop till 8days ago... I think this was my right option.Props:---1.FHD Display ---one of the good IPS LCD display with good resolution capacity2.SSD :--- the maximum boot up time will taken approximately 4second to 6 second3.Ryzen 3 3340U :---- all round an exc...",5,amazing laptop prize segment prize get type specification aspect like 256gb ssd drive fhd display allround king processor unit everything finei using laptop till 8days ago think right optionprops1fhd display one good ip lcd display good resolution capacity2ssd maximum boot time taken approximately 4second 6 second3ryzen 3 3340u round exc
"ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",First I would like to thank flipcart for sending this great product in 3 days . REVIEW -... I BOUGHT IT IN 32K IN BIG BILLION DAYS SALE .1. The looks of this laptop is great and nyc.2. Speed is fantastic running like butter on daily         usese remember it is not a gaming laptop so don't try heavy software. I install a android emulator on it and when I open the software I can clearly hear the noise of fan.3. it boot up in 6 second and off in 3 second thanks to nvme SSD remember there...,5,first would like thank flipcart sending great product 3 day review bought 32k big billion day sale 1 look laptop great nyc2 speed fantastic running like butter daily usese remember gaming laptop dont try heavy software install android emulator open software clearly hear noise fan3 boot 6 second 3 second thanks nvme ssd remember
"ASUS Ryzen 3 Dual Core 3250U 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) M515DA-BQ322TS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)","The product is realy good and value for money battery life is not up to the mark but its ok in this price range .it is best for online class and study ,you can play small games but not a big game like pubg and gta 5 butin low setting you can play*Packing is also good very genuine packing was there it takes time to reboot for only 5 to 7 seconds In light usage its to fast for office work and study it is best",5,product realy good value money battery life mark ok price range best online class study play small game big game like pubg gta 5 butin low setting playpacking also good genuine packing take time reboot 5 7 second light usage fast office work study best
